CustomerID,TotalOrders,TotalSpent,AverageSpent,ItemsBought,CanceledInvoices,MostFrequentDay,MostFrequentHour,ProductDiversity,FirstPurchase,LastPurchase,Country,LifeTime,Recency
15237,4,1412.32,14.265858585858584,1071,0,Tuesday,15,94,2011-04-26 15:04:00,2011-12-08 09:46:00,United Kingdom,225,1
15238,3,1056.54,20.318076923076923,689,2,Monday,15,49,2011-06-08 16:00:00,2011-11-10 14:28:00,United Kingdom,154,28
15239,0,764.34,14.698846153846155,591,3,Thursday,9,48,2011-09-22 09:53:00,2011-11-29 14:14:00,United Kingdom,68,9
15240,2,1685.57,20.308072289156627,1361,5,Wednesday,9,61,2010-12-03 10:09:00,2011-10-26 09:50:00,United Kingdom,326,44
15241,8,1738.59,15.662972972972971,1815,1,Tuesday,15,82,2011-03-01 11:02:00,2011-10-04 09:05:00,United Kingdom,216,66
15243,1,316.68,14.394545454545455,185,0,Monday,14,22,2011-09-26 14:12:00,2011-09-26 14:12:00,United Kingdom,0,73
15244,2,631.57,18.57558823529412,405,0,Wednesday,13,31,2011-04-05 15:12:00,2011-10-05 13:19:00,United Kingdom,182,64
15245,3,2515.84,28.267865168539327,1784,0,Wednesday,13,55,2011-03-23 13:42:00,2011-07-28 18:56:00,United Kingdom,127,133
15246,2,514.15,15.58030303030303,247,0,Friday,14,32,2010-12-16 09:46:00,2011-04-15 14:45:00,United Kingdom,120,237
15247,1,356.0,59.333333333333336,160,0,Tuesday,12,6,2011-08-09 12:52:00,2011-08-09 12:52:00,United Kingdom,0,121
15249,7,6657.36,18.595977653631284,3557,8,Wednesday,11,211,2011-03-28 12:49:00,2011-11-08 11:45:00,United Kingdom,224,31
15251,5,10327.11,85.34801652892563,6084,10,Tuesday,10,97,2011-04-12 10:38:00,2011-11-30 15:02:00,United Kingdom,232,8
15252,2,740.78,16.83590909090909,522,0,Thursday,13,44,2011-06-09 14:15:00,2011-11-03 13:30:00,United Kingdom,146,35
15253,4,915.3,16.64181818181818,864,2,Monday,12,52,2011-06-23 12:19:00,2011-11-23 16:22:00,United Kingdom,153,15
15254,1,300.36,16.686666666666667,275,0,Thursday,15,18,2011-08-04 15:04:00,2011-08-04 15:04:00,United Kingdom,0,126
15255,1,890.85,18.95425531914894,489,0,Tuesday,12,47,2011-10-04 12:43:00,2011-10-04 12:43:00,United Kingdom,0,66
15256,1,98.45,16.408333333333335,55,0,Thursday,11,6,2011-07-14 11:47:00,2011-07-14 11:47:00,United Kingdom,0,148
15257,1,232.14999999999998,29.018749999999997,45,1,Tuesday,12,7,2011-03-01 12:58:00,2011-03-03 13:57:00,United Kingdom,2,280
15258,2,623.16,18.328235294117647,142,0,Friday,12,32,2011-05-06 14:16:00,2011-06-24 12:30:00,United Kingdom,48,168
15260,7,1780.77,22.830384615384617,861,1,Wednesday,13,62,2010-12-02 12:09:00,2011-08-31 13:55:00,United Kingdom,272,99
15261,1,254.82,13.41157894736842,270,0,Wednesday,15,19,2011-07-27 15:20:00,2011-07-27 15:20:00,United Kingdom,0,134
15262,1,178.95000000000002,17.895000000000003,73,0,Thursday,12,10,2011-01-20 12:16:00,2011-01-20 12:16:00,United Kingdom,0,323
15263,1,156.51,13.042499999999999,89,0,Thursday,10,12,2011-08-25 10:26:00,2011-08-25 10:26:00,United Kingdom,0,106
15264,1,393.74,17.11913043478261,265,0,Thursday,13,23,2011-10-06 13:49:00,2011-10-06 13:49:00,United Kingdom,0,63
15265,2,1506.1200000000001,18.36731707317073,612,0,Monday,12,76,2011-04-18 12:16:00,2011-07-11 14:46:00,United Kingdom,84,150
15266,1,119.3,19.883333333333333,18,0,Wednesday,13,6,2011-01-05 13:40:00,2011-01-05 13:40:00,United Kingdom,0,337
15267,5,1717.36,156.12363636363636,944,0,Friday,10,8,2011-06-10 10:24:00,2011-11-17 15:59:00,United Kingdom,160,21
15269,1,408.8,204.4,26,0,Wednesday,9,2,2011-11-16 09:32:00,2011-11-16 09:32:00,United Kingdom,0,23
15270,2,2298.2,47.87916666666666,1459,7,Wednesday,9,22,2011-02-02 13:25:00,2011-11-24 09:24:00,United Kingdom,294,15
15271,15,2472.09,9.328641509433963,1246,1,Monday,13,184,2010-12-09 13:47:00,2011-12-02 14:11:00,United Kingdom,358,6
15272,2,721.94,11.45936507936508,310,0,Thursday,12,63,2011-09-14 16:36:00,2011-10-13 12:59:00,United Kingdom,28,56
15274,2,716.57,15.246170212765959,619,0,Monday,14,44,2011-11-21 14:17:00,2011-12-05 16:57:00,United Kingdom,14,3
15275,1,609.19,14.50452380952381,497,1,Wednesday,11,41,2011-11-02 11:20:00,2011-11-08 17:54:00,United Kingdom,6,30
15276,1,128.63,2.6251020408163264,61,0,Tuesday,16,49,2011-10-04 16:39:00,2011-10-04 16:39:00,United Kingdom,0,65
15277,1,255.89999999999998,21.325,205,0,Monday,10,12,2011-10-24 10:08:00,2011-10-24 10:08:00,United Kingdom,0,46
15279,0,277.40999999999997,13.209999999999999,185,2,Monday,10,21,2010-12-09 14:58:00,2010-12-20 10:48:00,United Kingdom,10,354
15280,1,113.12,7.07,154,0,Monday,17,16,2011-06-20 17:14:00,2011-06-20 17:14:00,United Kingdom,0,171
15281,1,2239.9500000000003,14.933000000000002,1193,11,Monday,15,122,2011-01-10 15:51:00,2011-10-12 09:10:00,United Kingdom,274,58
15286,1,240.55,80.18333333333334,55,0,Friday,11,3,2011-10-21 11:08:00,2011-10-21 11:08:00,United Kingdom,0,49
15287,2,485.24,23.106666666666666,432,1,Friday,12,17,2011-09-30 12:30:00,2011-11-17 15:34:00,United Kingdom,48,21
15288,5,2306.52,26.210454545454546,775,0,Thursday,14,80,2010-12-09 13:59:00,2011-10-27 16:58:00,United Kingdom,322,42
15289,3,935.1,15.849152542372881,996,1,Monday,11,43,2011-04-04 12:44:00,2011-11-10 13:49:00,United Kingdom,220,28
15290,13,7803.7699999999995,36.8102358490566,4431,8,Friday,14,93,2010-12-15 16:03:00,2011-12-05 11:39:00,United Kingdom,354,4
15291,14,4596.51,42.16981651376147,2074,6,Wednesday,16,63,2010-12-01 09:32:00,2011-11-14 11:02:00,United Kingdom,348,25
15292,1,178.39,7.432916666666666,55,0,Sunday,15,24,2011-05-22 15:00:00,2011-05-22 15:00:00,United Kingdom,0,200
15296,4,3610.31,18.05155,1757,6,Monday,11,137,2011-01-17 11:57:00,2011-10-26 16:33:00,United Kingdom,282,43
15297,2,635.04,15.488780487804878,290,2,Friday,16,30,2011-10-07 09:42:00,2011-11-29 16:32:00,United Kingdom,53,9
15298,12,3774.1,19.454123711340205,2752,2,Sunday,8,115,2010-12-08 13:55:00,2011-12-07 17:17:00,United Kingdom,364,1
15299,6,3787.09,315.59083333333336,2940,5,Thursday,16,9,2010-12-02 16:48:00,2011-10-03 14:19:00,United Kingdom,304,66
15300,1,496.44,17.73,292,0,Thursday,17,28,2011-10-06 17:08:00,2011-10-06 17:08:00,United Kingdom,0,63
15301,10,5007.72,20.35658536585366,2744,4,Thursday,9,167,2010-12-06 12:21:00,2011-10-20 09:57:00,United Kingdom,317,50
15303,1,574.02,18.516774193548386,248,0,Tuesday,13,31,2011-02-22 13:59:00,2011-02-22 13:59:00,United Kingdom,0,289
15304,7,680.3,26.165384615384614,100,3,Monday,8,8,2010-12-06 11:42:00,2011-10-10 10:23:00,United Kingdom,307,60
15306,3,1174.35,20.247413793103448,810,0,Thursday,12,57,2011-07-14 15:22:00,2011-10-06 12:56:00,United Kingdom,83,63
15307,1,205.3,17.108333333333334,37,0,Monday,11,12,2011-09-05 11:38:00,2011-09-05 11:38:00,United Kingdom,0,95
15308,0,302.27,14.393809523809523,173,2,Thursday,13,19,2011-03-10 13:08:00,2011-03-14 12:24:00,United Kingdom,3,270
15311,6,59284.19,23.924209039548025,37673,112,Tuesday,13,571,2010-12-01 09:41:00,2011-12-09 12:00:00,United Kingdom,373,0
15312,4,921.1,19.189583333333335,513,1,Sunday,12,42,2010-12-20 11:01:00,2011-09-25 13:10:00,United Kingdom,279,74
15313,1,52.0,52.0,25,0,Sunday,16,1,2011-08-21 16:02:00,2011-08-21 16:02:00,United Kingdom,0,109
15314,1,327.97,13.665416666666667,313,0,Tuesday,14,24,2011-05-24 14:39:00,2011-05-24 14:39:00,United Kingdom,0,198
15315,2,551.54,14.514210526315788,838,1,Thursday,12,35,2011-08-15 15:17:00,2011-10-06 12:51:00,United Kingdom,51,63
15316,1,165.0,165.0,100,0,Monday,11,1,2011-01-17 11:34:00,2011-01-17 11:34:00,United Kingdom,0,326
15318,1,312.62,9.473333333333333,642,0,Tuesday,11,33,2011-12-06 11:30:00,2011-12-06 11:30:00,United Kingdom,0,3
15319,1,204.5,12.78125,175,0,Tuesday,12,16,2011-03-01 12:48:00,2011-03-01 12:48:00,United Kingdom,0,283
15320,1,267.13,7.420277777777778,326,0,Wednesday,13,36,2011-10-26 13:27:00,2011-10-26 13:27:00,United Kingdom,0,43
15321,-6,2663.48,25.36647619047619,1164,10,Friday,9,83,2011-02-21 11:10:00,2011-10-21 13:58:00,United Kingdom,242,48
15322,-5,602.97,12.305510204081633,365,7,Thursday,9,42,2011-09-15 09:34:00,2011-10-06 20:38:00,United Kingdom,21,63
15325,1,161.74,3.3695833333333334,231,0,Sunday,11,47,2011-08-28 11:55:00,2011-08-28 11:55:00,United Kingdom,0,103
15326,1,311.71,10.748620689655171,386,0,Monday,11,29,2011-01-10 11:38:00,2011-01-10 11:38:00,United Kingdom,0,333
15327,1,208.75,20.875,116,0,Tuesday,11,10,2011-10-18 11:55:00,2011-10-18 11:55:00,United Kingdom,0,52
15329,0,1005.5,16.217741935483872,476,5,Thursday,15,52,2010-12-09 15:43:00,2011-11-04 12:56:00,United Kingdom,329,34
15330,2,714.96,54.99692307692308,1312,0,Monday,12,10,2011-10-10 12:30:00,2011-11-07 17:50:00,United Kingdom,28,31
15332,4,1661.06,47.45885714285714,652,0,Sunday,12,29,2010-12-05 12:00:00,2010-12-08 14:43:00,Lithuania,3,365
15333,1,1028.56,64.285,344,0,Sunday,13,16,2011-05-15 13:27:00,2011-05-15 13:27:00,United Kingdom,0,207
15334,3,350.82,3.579795918367347,273,0,Wednesday,11,67,2011-06-19 13:51:00,2011-07-06 11:22:00,United Kingdom,16,156
15335,1,170.22,4.863428571428571,79,0,Monday,12,34,2011-10-17 12:50:00,2011-10-17 12:50:00,United Kingdom,0,53
15339,1,557.57,6.336022727272728,414,2,Tuesday,12,79,2011-01-25 13:15:00,2011-10-04 12:51:00,United Kingdom,251,65
15341,1,2020.52,118.85411764705883,812,0,Tuesday,9,17,2011-09-20 09:40:00,2011-09-20 09:40:00,United Kingdom,0,80
15342,0,391.76,15.067692307692308,276,2,Tuesday,10,24,2011-08-02 10:19:00,2011-08-15 16:20:00,United Kingdom,13,115
15343,1,364.5,17.357142857142858,84,0,Tuesday,13,21,2011-09-13 13:55:00,2011-09-13 13:55:00,United Kingdom,0,86
15344,-1,476.58,14.893125,106,6,Monday,14,21,2011-09-26 14:48:00,2011-12-09 10:45:00,United Kingdom,73,0
15345,-1,367.69,15.986521739130435,78,3,Tuesday,11,20,2011-10-25 11:28:00,2011-11-04 13:24:00,United Kingdom,10,34
15346,1,252.42000000000002,14.848235294117648,144,0,Tuesday,11,17,2011-01-11 11:18:00,2011-01-11 11:18:00,United Kingdom,0,332
15347,1,201.60000000000002,40.32000000000001,130,0,Wednesday,15,5,2010-12-08 15:25:00,2010-12-08 15:25:00,United Kingdom,0,365
15348,1,158.04,17.56,84,0,Wednesday,13,9,2011-09-28 13:17:00,2011-09-28 13:17:00,United Kingdom,0,71
15349,2,463.90999999999997,6.533943661971831,321,0,Sunday,15,65,2011-06-05 15:46:00,2011-07-04 16:06:00,United Kingdom,29,157
15350,1,115.65,23.130000000000003,51,0,Wednesday,13,5,2010-12-01 13:33:00,2010-12-01 13:33:00,United Kingdom,0,372
15351,2,1836.69,8.09114537444934,721,8,Sunday,12,160,2010-12-05 10:48:00,2011-11-27 12:52:00,United Kingdom,357,11
15353,2,770.12,12.624918032786885,341,0,Wednesday,12,59,2010-12-07 11:49:00,2011-03-30 12:15:00,United Kingdom,113,254
15355,2,277.05,19.789285714285715,45,0,Monday,15,9,2011-10-17 15:22:00,2011-11-10 13:44:00,United Kingdom,23,28
15356,10,2718.03,5.446953907815631,1643,0,Friday,13,215,2010-12-06 14:05:00,2011-11-08 13:11:00,United Kingdom,336,30
15358,20,8235.65,14.706517857142856,6928,9,Monday,9,292,2010-12-09 10:04:00,2011-12-05 09:04:00,United Kingdom,360,4
15360,1,427.93,32.917692307692306,223,0,Monday,9,13,2011-10-31 09:35:00,2011-10-31 09:35:00,United Kingdom,0,39
15361,1,418.92,59.84571428571429,336,0,Monday,9,7,2010-12-13 09:52:00,2010-12-13 09:52:00,United Kingdom,0,361
15363,1,318.05,18.708823529411767,143,1,Thursday,12,16,2010-12-02 12:28:00,2011-04-12 15:48:00,United Kingdom,131,240
15364,2,913.19,31.489310344827587,493,0,Monday,9,29,2011-03-30 13:39:00,2011-09-05 09:46:00,United Kingdom,158,95
15365,-28,1330.45,8.81092715231788,758,37,Monday,10,66,2011-01-28 13:08:00,2011-11-14 08:29:00,United Kingdom,289,25
15366,2,602.51,13.69340909090909,621,0,Sunday,15,37,2010-12-16 15:59:00,2011-09-25 15:01:00,United Kingdom,282,74
15367,4,1867.69,19.45510416666667,1055,1,Wednesday,13,92,2011-03-09 13:53:00,2011-10-13 14:13:00,United Kingdom,218,56
15368,1,446.94000000000005,111.73500000000001,230,0,Friday,14,4,2011-11-18 14:42:00,2011-11-18 14:42:00,United Kingdom,0,20
15369,0,-1592.49,-1592.49,-1,1,Monday,15,1,2011-07-18 15:11:00,2011-07-18 15:11:00,United Kingdom,0,143
15370,7,2360.55,24.847894736842107,828,1,Thursday,14,65,2011-01-11 11:32:00,2011-10-30 10:58:00,United Kingdom,291,40
15372,1,2007.3999999999999,74.34814814814814,2924,0,Monday,16,27,2011-07-25 16:39:00,2011-07-25 16:39:00,United Kingdom,0,136
15373,8,2213.11,16.154087591240877,476,5,Wednesday,14,74,2010-12-03 14:40:00,2011-12-01 15:05:00,United Kingdom,363,7
15374,1,168.0,56.0,126,0,Wednesday,9,3,2011-08-03 09:59:00,2011-08-03 09:59:00,United Kingdom,0,128
15376,3,1221.56,10.530689655172413,615,0,Sunday,13,100,2011-05-01 13:45:00,2011-10-30 15:04:00,United Kingdom,182,39
15379,6,3631.8900000000003,18.530051020408166,2293,2,Thursday,13,145,2010-12-16 13:02:00,2011-06-23 13:13:00,United Kingdom,189,168
15380,5,1682.3600000000001,45.469189189189194,374,1,Thursday,16,22,2010-12-09 15:01:00,2011-12-01 12:13:00,United Kingdom,356,8
15381,2,596.85,74.60625,171,0,Wednesday,13,8,2011-03-16 13:44:00,2011-05-10 11:55:00,United Kingdom,54,213
15382,4,5927.86,19.372091503267974,4003,4,Friday,9,193,2011-02-17 12:01:00,2011-11-25 10:58:00,United Kingdom,280,14
15384,1,635.76,14.785116279069767,593,2,Thursday,10,35,2010-12-02 17:27:00,2011-06-23 10:57:00,United Kingdom,202,169
15385,1,316.88,26.406666666666666,161,0,Sunday,15,12,2011-10-30 15:11:00,2011-10-30 15:11:00,United Kingdom,0,39
15386,1,394.14,12.714193548387096,446,0,Monday,13,31,2011-06-06 13:47:00,2011-06-06 13:47:00,United Kingdom,0,185
15388,1,140.54,14.053999999999998,88,0,Monday,13,10,2011-03-14 13:53:00,2011-03-14 13:53:00,Canada,0,269
15389,1,500.0,500.0,400,0,Monday,16,1,2011-06-20 16:18:00,2011-06-20 16:18:00,United Kingdom,0,171
15392,4,1515.73,17.832117647058823,1265,1,Monday,10,74,2010-12-14 15:50:00,2011-12-05 11:01:00,United Kingdom,355,4
15393,2,231.86,19.32166666666667,150,0,Thursday,16,10,2011-03-03 16:58:00,2011-11-23 16:48:00,United Kingdom,264,15
15394,4,2183.54,25.68870588235294,910,0,Thursday,14,54,2010-12-16 12:46:00,2011-11-30 11:49:00,United Kingdom,348,9
15395,1,107.45,15.35,17,0,Tuesday,12,7,2011-01-18 12:40:00,2011-01-18 12:40:00,United Kingdom,0,325
15396,1,288.18,20.584285714285716,122,0,Friday,10,14,2011-08-19 10:56:00,2011-08-19 10:56:00,United Kingdom,0,112
15397,1,94.0,15.666666666666666,20,0,Wednesday,9,6,2011-02-23 09:25:00,2011-02-23 09:25:00,United Kingdom,0,289
15398,2,1339.63,18.10310810810811,767,1,Wednesday,16,60,2011-09-22 14:56:00,2011-11-23 16:47:00,United Kingdom,62,15
15399,3,815.77,16.3154,611,0,Thursday,15,45,2011-09-21 15:57:00,2011-12-08 13:04:00,United Kingdom,77,0
15400,5,666.7,51.284615384615385,360,1,Wednesday,11,10,2011-03-06 11:27:00,2011-09-08 13:57:00,United Kingdom,186,91
15402,2,626.77,14.923095238095238,694,0,Friday,13,35,2011-05-27 13:32:00,2011-07-14 12:17:00,United Kingdom,47,148
15405,1,349.1,43.6375,193,0,Friday,14,8,2011-06-03 14:44:00,2011-06-03 14:44:00,United Kingdom,0,188
15406,-1,426.61,7.355344827586207,236,5,Friday,16,51,2011-02-11 16:19:00,2011-11-21 16:14:00,United Kingdom,282,17
15407,4,1046.74,7.072567567567567,552,0,Sunday,11,142,2011-02-07 13:18:00,2011-11-06 11:55:00,United Kingdom,271,33
15408,1,267.18,7.858235294117647,106,0,Sunday,15,34,2011-03-20 15:02:00,2011-03-20 15:02:00,United Kingdom,0,263
15410,8,3450.84,28.285573770491805,1200,0,Friday,14,48,2011-03-23 10:15:00,2011-09-16 14:47:00,United Kingdom,177,83
15411,4,1336.43,13.49929292929293,527,1,Sunday,15,86,2011-06-10 12:30:00,2011-11-13 15:19:00,United Kingdom,156,25
15412,1,190.53,19.053,108,0,Tuesday,15,10,2011-06-21 15:24:00,2011-06-21 15:24:00,United Kingdom,0,170
15414,3,774.9000000000001,19.86923076923077,443,0,Wednesday,9,37,2011-04-11 13:45:00,2011-11-30 09:50:00,United Kingdom,232,9
15415,1,559.61,11.906595744680851,551,0,Sunday,14,46,2011-01-30 14:13:00,2011-01-30 14:13:00,United Kingdom,0,312
15416,4,3974.37,20.592590673575128,2089,1,Thursday,8,165,2011-03-02 08:41:00,2011-10-06 09:38:00,United Kingdom,218,64
15417,1,508.8,18.17142857142857,284,0,Thursday,15,28,2011-09-15 15:26:00,2011-09-15 15:26:00,United Kingdom,0,84
15419,1,135.86,16.9825,230,0,Tuesday,9,8,2011-11-15 09:23:00,2011-11-15 09:23:00,United Kingdom,0,24
15421,4,950.36,17.93132075471698,500,0,Wednesday,14,40,2011-02-02 14:36:00,2011-10-12 09:20:00,United Kingdom,251,58
15422,2,97.7,16.283333333333335,38,0,Thursday,14,6,2011-01-20 14:17:00,2011-01-20 16:17:00,United Kingdom,0,322
15423,1,43.5,21.75,101,0,Tuesday,14,2,2011-11-01 14:01:00,2011-11-01 14:01:00,United Kingdom,0,37
15424,2,383.34,22.54941176470588,554,0,Wednesday,13,17,2011-03-30 13:00:00,2011-03-30 13:02:00,United Kingdom,0,253
15426,-1,1386.58,4.899575971731449,645,8,Sunday,13,222,2010-12-05 13:55:00,2011-11-20 15:36:00,United Kingdom,350,18
15427,3,1430.54,4.899109589041096,967,0,Sunday,14,233,2011-10-23 14:47:00,2011-11-06 14:29:00,United Kingdom,13,32
15428,1,93.78,15.63,102,0,Thursday,16,6,2011-11-24 16:54:00,2011-11-24 16:54:00,United Kingdom,0,14
15429,2,364.90000000000003,4.396385542168675,369,1,Sunday,13,77,2011-09-25 13:42:00,2011-11-13 12:28:00,United Kingdom,48,26
15432,1,171.19,17.119,65,0,Wednesday,16,10,2011-11-16 16:30:00,2011-11-16 16:30:00,United Kingdom,0,22
15433,-9,417.87,7.88433962264151,399,12,Thursday,14,40,2011-03-17 14:12:00,2011-09-21 16:24:00,United Kingdom,188,78
15434,2,997.48,16.906440677966103,638,4,Wednesday,16,40,2011-05-23 14:18:00,2011-12-01 13:33:00,United Kingdom,191,7
15435,1,149.29,5.147931034482759,54,0,Thursday,16,29,2011-11-17 16:39:00,2011-11-17 16:39:00,United Kingdom,0,21
15436,3,1067.75,3.6692439862542954,574,0,Sunday,16,243,2011-04-19 16:52:00,2011-11-27 16:05:00,United Kingdom,221,11
15437,1,200.16,4.4479999999999995,79,0,Tuesday,13,44,2011-03-22 13:11:00,2011-03-22 13:11:00,United Kingdom,0,261
15438,1,156.57999999999998,6.263199999999999,59,0,Sunday,14,25,2011-07-31 14:19:00,2011-07-31 14:19:00,United Kingdom,0,130
15440,3,383.68,6.188387096774194,197,0,Sunday,12,50,2011-05-15 11:30:00,2011-10-16 12:16:00,United Kingdom,154,54
15442,1,594.0,297.0,120,0,Tuesday,12,2,2011-04-05 12:24:00,2011-04-05 12:24:00,United Kingdom,0,248
15443,5,3188.84,8.503573333333334,1636,3,Sunday,12,237,2011-01-23 13:25:00,2011-12-08 10:40:00,United Kingdom,318,1
15444,2,1411.21,6.594439252336449,759,0,Wednesday,17,191,2011-10-30 16:12:00,2011-11-30 17:37:00,United Kingdom,31,8
15445,1,113.5,22.7,58,0,Sunday,15,5,2011-03-20 15:06:00,2011-03-20 15:06:00,United Kingdom,0,263
15447,1,155.17,17.24111111111111,85,0,Thursday,11,9,2011-01-13 11:26:00,2011-01-13 11:26:00,United Kingdom,0,330
15448,1,494.64,17.665714285714284,232,0,Monday,10,28,2011-01-31 10:42:00,2011-01-31 10:42:00,United Kingdom,0,312
15449,3,971.22,15.66483870967742,810,2,Wednesday,10,47,2011-03-23 10:43:00,2011-11-13 15:02:00,United Kingdom,235,25
15450,1,429.84,14.328,376,0,Wednesday,17,30,2011-11-09 17:11:00,2011-11-09 17:11:00,United Kingdom,0,29
15452,3,528.48,9.437142857142858,280,0,Sunday,15,47,2011-03-20 15:21:00,2011-11-10 12:13:00,United Kingdom,234,29
15453,7,1371.77,4.91673835125448,837,0,Thursday,12,169,2011-06-05 12:37:00,2011-12-08 10:59:00,United Kingdom,185,1
15454,1,179.1,7.164,86,0,Sunday,14,23,2010-12-12 14:21:00,2010-12-12 14:21:00,United Kingdom,0,361
15456,3,434.59000000000003,7.492931034482759,633,0,Tuesday,13,48,2010-12-15 15:34:00,2011-03-01 13:51:00,United Kingdom,75,282
15457,1,237.07,4.087413793103448,132,0,Tuesday,15,56,2011-03-22 15:31:00,2011-03-22 15:31:00,United Kingdom,0,261
15458,1,161.64,23.09142857142857,156,0,Monday,13,7,2011-11-14 13:08:00,2011-11-14 13:08:00,United Kingdom,0,24
15460,1,214.26,3.8260714285714283,107,0,Monday,16,53,2010-12-20 16:08:00,2010-12-20 16:08:00,United Kingdom,0,353
15462,3,234.6,21.327272727272728,172,0,Tuesday,15,9,2011-06-05 15:36:00,2011-09-06 13:11:00,United Kingdom,92,93
15463,1,126.14,18.02,106,0,Thursday,12,7,2011-11-10 12:57:00,2011-11-10 12:57:00,United Kingdom,0,28
15464,1,1044.65,6.739677419354839,348,0,Wednesday,15,155,2011-01-05 15:56:00,2011-01-05 15:56:00,United Kingdom,0,337
15465,17,6945.0199999999995,66.77903846153846,1217,7,Sunday,10,43,2010-12-05 10:12:00,2011-11-20 10:11:00,United Kingdom,349,19
15466,1,334.53,5.868947368421052,246,0,Thursday,14,56,2011-09-15 14:08:00,2011-09-15 14:08:00,United Kingdom,0,84
15467,3,511.88,9.658113207547169,306,1,Sunday,14,41,2011-07-10 14:42:00,2011-11-30 14:17:00,United Kingdom,142,8
15468,0,438.46,15.119310344827586,150,5,Wednesday,13,25,2010-12-14 10:50:00,2011-11-04 13:11:00,United Kingdom,325,34
15469,1,504.5,18.685185185185187,150,3,Thursday,16,24,2011-08-11 16:54:00,2011-10-27 19:16:00,United Kingdom,77,42
15471,1,454.48,6.225753424657534,256,0,Wednesday,14,67,2011-12-07 14:12:00,2011-12-07 14:12:00,United Kingdom,0,1
15472,1,371.56,4.888947368421053,251,0,Thursday,15,76,2011-08-18 15:17:00,2011-08-18 15:17:00,United Kingdom,0,112
15473,7,1465.2,104.65714285714286,552,3,Wednesday,14,4,2011-10-10 11:12:00,2011-11-25 15:15:00,United Kingdom,46,13
15475,1,454.10999999999996,15.658965517241377,319,0,Friday,15,29,2011-09-23 15:20:00,2011-09-23 15:20:00,United Kingdom,0,76
15478,2,1399.92,31.816363636363636,575,0,Friday,11,34,2011-10-14 11:09:00,2011-10-30 14:19:00,United Kingdom,16,39
15480,1,905.5,20.122222222222224,303,0,Monday,14,45,2011-08-15 14:32:00,2011-08-15 14:32:00,Malta,0,115
15482,-13,6393.52,50.742222222222225,2982,29,Thursday,10,46,2010-12-16 10:08:00,2011-11-24 10:46:00,United Kingdom,343,15
15483,4,225.26,2.6816666666666666,291,0,Friday,12,74,2011-03-18 12:26:00,2011-07-01 13:07:00,United Kingdom,105,160
15484,4,3559.21,18.931968085106384,3134,1,Thursday,13,135,2011-09-22 13:31:00,2011-12-08 15:03:00,United Kingdom,77,0
15485,3,2564.5,30.17058823529412,1281,0,Wednesday,14,59,2010-12-01 13:23:00,2011-11-09 14:31:00,United Kingdom,343,29
15488,1,91.32000000000001,45.660000000000004,73,0,Thursday,10,2,2011-09-08 10:11:00,2011-09-08 10:11:00,United Kingdom,0,92
15489,-1,1090.03,19.818727272727273,593,5,Thursday,12,47,2011-05-12 12:54:00,2011-11-17 08:53:00,United Kingdom,188,22
15491,6,3090.85,19.940967741935484,1624,1,Monday,10,108,2011-04-18 10:04:00,2011-09-05 15:56:00,United Kingdom,140,94
15492,2,659.4599999999999,18.841714285714282,483,0,Monday,14,32,2011-09-26 14:02:00,2011-11-11 14:53:00,United Kingdom,46,27
15493,5,1918.86,6.5940206185567005,546,2,Monday,11,177,2011-03-14 11:44:00,2011-11-07 12:04:00,United Kingdom,238,32
15494,2,1280.58,10.49655737704918,1139,0,Wednesday,15,120,2011-08-10 15:29:00,2011-11-18 14:51:00,United Kingdom,99,20
15497,2,1259.7,78.73125,622,1,Monday,10,13,2011-01-24 10:01:00,2011-11-22 11:51:00,United Kingdom,302,17
15498,24,12396.46,23.702600382409177,6084,11,Thursday,10,362,2010-12-07 12:34:00,2011-12-09 10:28:00,United Kingdom,366,0
15500,4,1131.56,16.640588235294118,572,0,Monday,13,64,2011-09-19 13:47:00,2011-12-01 13:47:00,United Kingdom,73,7
15502,-16,5541.46,21.989920634920637,3823,39,Monday,11,164,2010-12-05 15:40:00,2011-11-24 12:48:00,United Kingdom,353,15
15503,1,141.04,2.1369696969696967,70,0,Sunday,10,66,2010-12-12 10:57:00,2010-12-12 10:57:00,United Kingdom,0,362
15504,1,52.83,4.063846153846153,33,0,Monday,13,13,2011-09-19 13:45:00,2011-09-19 13:45:00,United Kingdom,0,80
15505,5,3497.14,35.32464646464646,2348,2,Friday,7,90,2011-07-07 13:33:00,2011-10-18 07:56:00,United Kingdom,102,52
15506,3,972.08,6.03776397515528,842,0,Thursday,12,121,2011-07-24 11:45:00,2011-11-17 12:11:00,United Kingdom,116,22
15507,1,475.86,10.574666666666667,160,0,Tuesday,11,41,2011-06-21 11:19:00,2011-06-21 11:19:00,United Kingdom,0,171
15508,6,1000.27,10.8725,440,0,Friday,15,78,2011-04-18 15:31:00,2011-06-03 15:43:00,United Kingdom,46,188
15510,1,250.0,250.0,2,0,Thursday,12,1,2011-01-13 12:10:00,2011-01-13 12:10:00,United Kingdom,0,330
15511,5,900.53,5.699556962025317,269,0,Thursday,15,117,2011-09-15 15:05:00,2011-11-28 09:43:00,United Kingdom,73,11
15512,2,121.0,17.285714285714285,68,0,Wednesday,12,7,2010-12-15 12:01:00,2011-07-07 10:20:00,United Kingdom,203,155
15513,16,14520.08,46.24229299363057,5545,6,Thursday,12,183,2010-12-01 11:22:00,2011-11-08 16:21:00,United Kingdom,342,30
